dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Lasso->PCA (top-100, 95%var)",Decision Tree,10.0,5,1.6357735137077802,1.18944138852201,-0.0385115267061058,0.428112447377063,0.6909090909090909
"Lasso->PCA (top-100, 95%var)",Decision Tree,10.0,10,1.6094727803148945,1.1888596237006956,-0.005384649408266995,0.43463510434328456,0.7090909090909091
"Lasso->PCA (top-100, 95%var)",Decision Tree,20.0,2,1.5840110192454184,1.1090909090909091,0.02617397998460358,0.4831574699428423,0.6818181818181818
"Lasso->PCA (top-100, 95%var)",Decision Tree,20.0,5,1.673680642564141,1.192920356368322,-0.08720180295279634,0.4334550732213948,0.6545454545454545
"Lasso->PCA (top-100, 95%var)",Decision Tree,20.0,10,1.5667612291263113,1.1786464158974637,0.0472683133169739,0.45675281309573895,0.7090909090909091
"Lasso->PCA (top-100, 95%var)",Decision Tree,30.0,2,1.6096301099659793,1.1181818181818182,-0.005581216320246218,0.48283873070183086,0.7
"Lasso->PCA (top-100, 95%var)",Decision Tree,30.0,5,1.6600458872691954,1.202011265459231,-0.0695600272278798,0.4261039820338124,0.6636363636363637
"Lasso->PCA (top-100, 95%var)",Decision Tree,30.0,10,1.6261355613641806,1.1963489825744975,-0.02630979130073463,0.4297621761875454,0.6909090909090909
"Lasso->PCA (top-100, 95%var)",Decision Tree,,2,1.667878347427708,1.1636363636363636,-0.079676674364896,0.4416908657207935,0.6727272727272727
"Lasso->PCA (top-100, 95%var)",Decision Tree,,5,1.600838446152827,1.158327917852298,0.005373584127531528,0.47368316808871214,0.6727272727272727
"Lasso->PCA (top-100, 95%var)",Decision Tree,,10,1.5719495775138053,1.194290858768159,0.04094790100158607,0.4548651646494598,0.7090909090909091
"Ridge->PCA (top-100, 95%var)",Decision Tree,10.0,2,1.6638615326465904,1.2620651328884787,-0.0744824838925724,0.46126115510431187,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,10.0,5,1.78726011565359,1.3438818384392237,-0.23976823595630048,0.343201943837873,0.6090909090909091
"Ridge->PCA (top-100, 95%var)",Decision Tree,10.0,10,1.6760110053681532,1.2913735826403323,-0.0902314591478548,0.40310080391014547,0.6181818181818182
