dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,10,1.8887219920325569,1.5146969696969699,-0.36297250417025806,0.3162338060081681,0.5272727272727272
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.8063146179982636,1.356888653981677,-0.24663068743092542,0.38547509232505484,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8490769671669551,1.414464411557435,-0.3063543569149283,0.34148854901472353,0.5636363636363636
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.8330129450535344,1.4270810541740773,-0.28375481153428783,0.3518655737635432,0.5636363636363636
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.8414421226063802,1.3909090909090909,-0.29558874609239294,0.3336059721689381,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.8780698774663482,1.4348484848484846,-0.34764192813862804,0.2998173479386394,0.5545454545454546
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.870214961298809,1.4596103896103896,-0.3363926368921488,0.322260088379539,0.5454545454545454
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.8877596148970779,1.490909090909091,-0.36158388329280977,0.29006584940094754,0.5545454545454546
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.7845436278208384,1.3181818181818181,-0.21676122110300633,0.36688241200101274,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.8492777020835072,1.434862914862915,-0.3066380067264962,0.33568912868345346,0.5363636363636364
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.8140862964338524,1.3454545454545455,-0.25738103508162546,0.3469284114213765,0.6090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.8587256685996216,1.4174242424242423,-0.32002334915672837,0.34303933272953324,0.5363636363636364
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.832225201621495,1.4140295815295818,-0.28265165279701976,0.37206271352647097,0.5454545454545454
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.758711802281709,1.293614953886693,-0.1817901784763718,0.33993469881862043,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.7928712046104902,1.3124489459815545,-0.2281437554545387,0.33749207016439875,0.5909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.6640986336723784,1.2397028514963295,-0.058057203490553766,0.3900208545417151,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.6486909407714407,1.190909090909091,-0.038555053838138065,0.4312591033738809,0.6454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.7399966620193223,1.2765151515151514,-0.15677222029253968,0.33008831675749606,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.7942246728279152,1.3233441558441559,-0.22999874756612804,0.32671052475070445,0.6454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.8561935635742695,1.3363636363636364,-0.31642931573462985,0.3161560404104752,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.7837474738608743,1.3007575757575756,-0.21567577476747313,0.341548876696897,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.741212534622311,1.2941774891774889,-0.15838944070803684,0.371029125121418,0.6636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.8389720448713138,1.3272727272727274,-0.2921153178186868,0.32902736493498025,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.7421541292609588,1.271212121212121,-0.15964262282428288,0.36240899942263133,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.6998166507836685,1.2341774891774893,-0.10396467902381001,0.3932766898054029,0.6636363636363637
PCA (n_components=50) + SMOTE,Decision Tree,10.0,2,1.6611812235152383,1.1900484316925977,-0.054350595031449345,0.46825422085621465,0.6636363636363637
PCA (n_components=50) + SMOTE,Decision Tree,10.0,5,1.6693490758066454,1.235885405970795,-0.06474434546236574,0.4569375541434719,0.6363636363636364
PCA (n_components=50) + SMOTE,Decision Tree,10.0,10,1.60176208269214,1.1961676449019747,0.019727007118691464,0.48539762307444234,0.6818181818181818
PCA (n_components=50) + SMOTE,Decision Tree,20.0,2,1.676034280404464,1.2272727272727273,-0.07328933657519965,0.4481852408992435,0.6363636363636364
PCA (n_components=50) + SMOTE,Decision Tree,20.0,5,1.6997288850955856,1.2583333333333333,-0.10385068117787788,0.44596895110596496,0.6363636363636364
PCA (n_components=50) + SMOTE,Decision Tree,20.0,10,1.6346548475623135,1.241655844155844,-0.02094689743830047,0.45072726393969514,0.6545454545454545
PCA (n_components=50) + SMOTE,Decision Tree,30.0,2,1.61245154965971,1.1636363636363636,0.00659951372004175,0.48481628955889594,0.6909090909090909
PCA (n_components=50) + SMOTE,Decision Tree,30.0,5,1.7136373683784532,1.2643939393939394,-0.12198969549612126,0.42539139954017463,0.6272727272727273
PCA (n_components=50) + SMOTE,Decision Tree,30.0,10,1.5993328673201899,1.1607215007215008,0.022698095679165697,0.4963767796877798,0.6909090909090909
PCA (n_components=50) + SMOTE,Decision Tree,,2,1.6011359603844901,1.1636363636363636,0.020493226814866428,0.49941672836931167,0.6727272727272727
PCA (n_components=50) + SMOTE,Decision Tree,,5,1.6242325304990395,1.1969696969696968,-0.007969588205781308,0.45903616497432215,0.6636363636363637
PCA (n_components=50) + SMOTE,Decision Tree,,10,1.6536589067049723,1.2407864357864358,-0.04482339621297404,0.45915143007386233,0.6636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.8822157713446854,1.4141138659320474,-0.3535984129519054,0.3325073328702221,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.767198704278531,1.3530532598714415,-0.1932234756665825,0.40091193902269323,0.6181818181818182
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.804349279079102,1.3438613406795226,-0.2439194001405356,0.36148740104906874,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.8364986449021063,1.3909090909090909,-0.2886418895449807,0.3509975424187233,0.5909090909090909
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.9159089411313552,1.4393939393939392,-0.4024931496275712,0.317359330270913,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.7648644812821408,1.3147727272727272,-0.19007339389385458,0.3964265945716787,0.6545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.8610847276887648,1.3727272727272728,-0.3233761722820423,0.35103378877295277,0.5818181818181818
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.8167639673692655,1.3545454545454545,-0.26109567365211683,0.3746027440417448,0.6181818181818182
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.778929611495643,1.3267676767676766,-0.20911761685364438,0.37233611969236785,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.8488325554743508,1.3818181818181818,-0.3060090309135115,0.34920136332808277,0.6
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.9084640024073938,1.4704545454545455,-0.3916145652425609,0.29463745836498656,0.5636363636363636
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.8023398532170403,1.3358585858585856,-0.241150344266712,0.36114613576438237,0.6363636363636364
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.806785532540116,1.3010221401848197,-0.2472807768863834,0.352391380525923,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.8001109092320444,1.3328509174681424,-0.2380823946126569,0.32656970737889235,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.7463080698533877,1.2685324076950872,-0.16517925054483173,0.36609113583638836,0.6363636363636364
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.8065537256434872,1.2636363636363637,-0.2469607502605069,0.3418388384076447,0.6272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.772332253320922,1.2787878787878788,-0.20016595268418813,0.3712367175165371,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.7771678504326154,1.2759884559884558,-0.20672390603418211,0.35198751343919044,0.6272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.681449591059074,1.190909090909091,-0.08023619312261188,0.40925533924805835,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.791323081925308,1.2939393939393937,-0.22602369649955611,0.34137404738272364,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.6845260403107822,1.2122655122655122,-0.08419269834443743,0.4062263209737103,0.6363636363636364
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.834021909257456,1.290909090909091,-0.2851684612712746,0.34895995988414275,0.6272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.7610939839207957,1.3098484848484846,-0.18499382501640227,0.37607551543564033,0.6090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.7407726122133655,1.2841269841269838,-0.15780417373232303,0.36839457779399654,0.6181818181818182
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,2,1.6917836454431434,1.257086402467557,-0.09355508624097952,0.36989950750540546,0.6818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,5,1.6851544673318646,1.2634891395154553,-0.08500178417693416,0.40506888628965976,0.6454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,10,1.6883459638906204,1.3044168497980042,-0.08911542312064014,0.3954251387085043,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,2,1.70293863659264,1.3181818181818181,-0.10802361931226101,0.3848160442783795,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,5,1.694874924618631,1.2863636363636364,-0.09755509243178562,0.39685192916360995,0.5818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,10,1.6861362492552239,1.2993326118326116,-0.08626641061400542,0.39760449988776103,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,2,1.8140862964338524,1.3272727272727274,-0.25738103508162546,0.32442637549487924,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,5,1.724123258384101,1.2772727272727273,-0.1357628034425531,0.399297265408612,0.6454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,10,1.7226582788779279,1.2726370851370852,-0.13383351870973637,0.364813310925545,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,2,1.6459316234555155,1.2181818181818183,-0.03508162556443195,0.42890273884157887,0.6454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,5,1.6975546881299344,1.2772727272727273,-0.10102852070549173,0.39643018310615297,0.6272727272727273
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,10,1.7436955243976624,1.322564935064935,-0.16169555053313034,0.36648295573527007,0.6363636363636364
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,2,1.640303786009467,1.1648038942715977,-0.028015339158280472,0.445306995021272,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,5,1.6354757270688347,1.163137227604931,-0.02197253880321859,0.42493449815184714,0.6818181818181818
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,10,1.5701881991963982,1.1554568524245556,0.0579923310228585,0.44795580934475704,0.7
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,2,1.70293863659264,1.2272727272727273,-0.10802361931226101,0.4051058779947329,0.6363636363636364
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,5,1.6764673958335512,1.2083333333333335,-0.07384412025780529,0.41036421956299063,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,10,1.6318127227024173,1.2465151515151516,-0.017399804852665346,0.3939048867053278,0.6545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,2,1.7735429358926007,1.290909090909091,-0.20180618270232697,0.38326966168668924,0.6
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,5,1.7003787456881125,1.2803030303030307,-0.10469491721662583,0.37500055897637913,0.6090909090909091
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,10,1.6256276214250802,1.1872943722943723,-0.009701868667655322,0.4219410323069081,0.6818181818181818
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,2,1.7372915179041823,1.2363636363636363,-0.15317818687044094,0.3958985110051362,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,5,1.68493772926929,1.209090909090909,-0.08472270464281562,0.418003174819198,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,10,1.6782140916097497,1.247900432900433,-0.07608294234292812,0.38339534607507575,0.6545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.9480758659968174,1.402863532002288,-0.49399710157856935,0.28775279452659835,0.6272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.9037167323211661,1.3444475540408554,-0.42673290287372745,0.2929368617846668,0.6272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.8718381373895365,1.384688272917938,-0.3793504018834506,0.26739172122098065,0.6545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.90930734703833,1.3909090909090909,-0.4351249349297237,0.254535513362224,0.6090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.96371761429358,1.428787878787879,-0.5180850179304757,0.2354902411644343,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.9583953452288723,1.43755772005772,-0.5098672296782525,0.24253073467830175,0.6
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.9794397738203144,1.4636363636363636,-0.5424908901613739,0.22474594353973146,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.979854346239448,1.437878787878788,-0.543137074151194,0.23581975975805572,0.5636363636363636
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.8631988881264,1.3603932178932179,-0.3666473246439672,0.2663938808220805,0.6363636363636364
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.9188064472004938,1.3727272727272728,-0.449440395627277,0.2401560486358897,0.6363636363636364
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.9603712800272186,1.3954545454545455,-0.5129155460119146,0.2851133408977483,0.5818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.8969874098367363,1.377893217893218,-0.41666420224677836,0.26436573432164406,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.7514694897651424,1.3168306076234078,-0.20765581143596523,0.2805862722882009,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8137818128119103,1.3433457591385591,-0.2951143291350804,0.2757652273923901,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.7279708184980513,1.3330463363391363,-0.17546805407105603,0.3193713574760831,0.6
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.7709781580707415,1.3181818181818181,-0.2347084851639767,0.31156280620736104,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.813442370830469,1.3674242424242427,-0.29462962360460376,0.2274868559283094,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.7543119888544711,1.3383008658008657,-0.21157885561836953,0.292906847761311,0.6090909090909091
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.816590212458495,1.3909090909090909,-0.29912805830296696,0.2583416045410731,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.8727848868258288,1.4151515151515153,-0.38074606686332313,0.20946491119405206,0.6
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.7213972458209021,1.2620887445887445,-0.1665415988687342,0.30972245409143123,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.7555108036745835,1.3727272727272728,-0.21323529411764675,0.2882116098482242,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.7200173243196115,1.2515151515151517,-0.16467208195962724,0.2867784670759862,0.6636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.7458246294250772,1.3310101010101012,-0.19988397983332917,0.28452193107855217,0.6090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,10.0,2,1.4655415427709573,1.097658258245863,0.15445974217827707,0.5223617029680365,0.7181818181818181
PCA (n_components=50) + SMOTE,Decision Tree,10.0,5,1.4869509134384937,1.0985899594777355,0.12957513893790984,0.5312037281617122,0.7
PCA (n_components=50) + SMOTE,Decision Tree,10.0,10,1.413850214791484,1.0638998768331076,0.21305419048094443,0.5319857901492104,0.6909090909090909
PCA (n_components=50) + SMOTE,Decision Tree,20.0,2,1.5374122295716148,1.1272727272727272,0.06949505465903205,0.4860729506345679,0.6454545454545455
PCA (n_components=50) + SMOTE,Decision Tree,20.0,5,1.483878006910925,1.0484848484848486,0.1331690308866913,0.5465851717501572,0.7
PCA (n_components=50) + SMOTE,Decision Tree,20.0,10,1.3997415927962946,1.0488023088023088,0.22868148191348003,0.5380854739529672,0.7
PCA (n_components=50) + SMOTE,Decision Tree,30.0,2,1.4801719801796989,1.0272727272727273,0.13749349297241042,0.5019817247960586,0.7090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,30.0,5,1.451749206156407,1.0499999999999998,0.17029975707097011,0.5570759377944607,0.7090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,30.0,10,1.3865893590046947,1.0217171717171718,0.2431082895916481,0.5370342814486594,0.7090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,,2,1.4801719801796989,0.990909090909091,0.13749349297241042,0.5537262352973166,0.7181818181818181
PCA (n_components=50) + SMOTE,Decision Tree,,5,1.4285597041365923,1.0818181818181818,0.19659447481057335,0.5307763924083494,0.6727272727272727
PCA (n_components=50) + SMOTE,Decision Tree,,10,1.4172844801406945,1.0803679653679654,0.20922653886202158,0.5173741996341052,0.6727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.7651063247671468,1.3017073145153846,-0.2265344900627635,0.3884884589247493,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.7640330095962222,1.318373981182051,-0.22504329624010166,0.3829776443728589,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.7623631373059998,1.3081070259150955,-0.22272508835222693,0.37646433991013983,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.8190906819317472,1.309090909090909,-0.30270692347735517,0.3754143457531614,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.7769568811807892,1.2757575757575756,-0.2430591705708829,0.38150042434582326,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.784201181134224,1.3078138528138525,-0.253215240844781,0.36249601482871263,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.8090680674665818,1.290909090909091,-0.2883914627798019,0.37294460704548626,0.6181818181818182
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.7668560504552437,1.2553030303030301,-0.22896738894672874,0.40637333985739976,0.6545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.8039001283171354,1.3141774891774889,-0.2810409175756501,0.3665516729492537,0.6181818181818182
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.8439088914585775,1.3272727272727274,-0.33849557522123863,0.3711846467510691,0.6
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.848422751068236,1.3484848484848484,-0.3450568280409505,0.3584014859962794,0.5909090909090909
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.794261367460371,1.324177489177489,-0.2673875469353586,0.3591336438282734,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.7931346979216993,1.3344105389559935,-0.2657963867509756,0.313896612353382,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.6307866220755698,1.2147824397824396,-0.046965336464140695,0.42500278831159627,0.6727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.6749842049825125,1.2682817182817183,-0.10448406598076754,0.35960921594187883,0.6727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.684150716641369,1.2727272727272727,-0.11660593440916167,0.367673188229664,0.6545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.663975099366914,1.2378787878787878,-0.09001297790502605,0.39176918727244175,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.643980119989483,1.222200577200577,-0.06397431944754284,0.4215253559153139,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.7162326606420661,1.309090909090909,-0.15955231650182156,0.3817502967039752,0.6363636363636364
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.6727540347002785,1.259090909090909,-0.10154487680027735,0.38169887048917817,0.6727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.704321042054221,1.2762265512265514,-0.143512285076272,0.3696486491341106,0.6545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.665150825819473,1.2272727272727273,-0.0915538781884433,0.41083875992967406,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.6917431688926512,1.2454545454545454,-0.12669634594250656,0.3460025655925667,0.6545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.728741911977369,1.3267316017316018,-0.17651737501785325,0.3560458682958918,0.6545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,2,1.7875944797023826,1.3335904499540863,-0.25798665046640457,0.3272303336181768,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,5,1.924001427351235,1.429123723869713,-0.45729945531754335,0.2193296045193349,0.5727272727272728
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,10,1.759300664629515,1.3077276199736094,-0.2184793019796598,0.33379542268132373,0.6454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,2,1.7346731418601342,1.2272727272727273,-0.18460437272253993,0.3402727283581794,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,5,1.8259666044054694,1.3507575757575756,-0.3125736559373009,0.36235080461577024,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,10,1.6656021260123532,1.2494372294372293,-0.09214563867582393,0.39743039271359437,0.6636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,2,1.8561935635742695,1.4090909090909092,-0.35638990109318036,0.3164415534571616,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,5,1.8745369798669986,1.4121212121212119,-0.3833308028226037,0.29963069956784666,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,10,1.8344093361874119,1.3748881673881674,-0.3247396249859331,0.259326233591768,0.5909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,2,1.7709781580707415,1.3181818181818181,-0.2347084851639767,0.33065791421890706,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,5,1.825620829784053,1.3992424242424242,-0.31207659132974674,0.3365871358211876,0.5818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,10,1.8199568404081066,1.3573556998557001,-0.30394778440505976,0.31880164225496155,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,2,1.9210154199966236,1.3761421911421912,-0.45277957283849957,0.29545718214640654,0.6
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,5,1.845046295812576,1.3078169557715014,-0.34014737075968426,0.3485523561503878,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,10,1.8411408585660276,1.3328963208508662,-0.33447995507167816,0.3237795340207749,0.6181818181818182
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,2,1.9748417658131499,1.3545454545454545,-0.5353331598125972,0.2712992035572336,0.6363636363636364
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,5,1.9046891896293499,1.3719696969696968,-0.4281908836543462,0.30770519957857695,0.6181818181818182
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,10,1.8423609262292129,1.3173015873015872,-0.33624917908002216,0.3263083064818581,0.6363636363636364
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,2,1.9748417658131499,1.4090909090909092,-0.5353331598125972,0.25580294318389685,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,5,1.8918185094578372,1.3765151515151515,-0.4089544833420089,0.3059071413971386,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,10,1.7730246624489372,1.2538672438672436,-0.23756373923709062,0.34858883706428745,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,2,1.9493588689617927,1.3636363636363635,-0.49596564289432554,0.28554628959793354,0.6181818181818182
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,5,1.8866222288374095,1.3348484848484847,-0.4012251286945454,0.3273709406377255,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,10,1.864973776216545,1.3595490620490618,-0.3692523083778738,0.30641410862576024,0.6181818181818182
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.7167517890832742,1.3364468060508619,-0.1497281092695799,0.3952976369098365,0.5779816513761468
