dimension_reduction_type,model,C,gamma,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3141330804914266,1.0782757452718947,0.3201443384231253,0.5672004113363641,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.4164490280300064,1.1388427850054197,0.21015854460611316,0.4929315797770939,0.7
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.4164490280300044,1.1388427850054175,0.2101585446061155,0.4929315797770939,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.446739743439506,1.212323312188977,0.1834910371478704,0.5537938753564724,0.6238532110091743
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.4297221932199546,1.197994610200935,0.20258674688062628,0.5625982521086402,0.6146788990825688
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.3321127825897727,1.1119004283214056,0.30775134045607877,0.5817573724400944,0.6972477064220184
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.3389773007790216,1.1054910433113245,0.30059849688765694,0.5743658682092762,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.3367224563182252,1.1069025474452763,0.30295210472145595,0.5602703312764838,0.6697247706422018
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.3426659568211907,1.1005695204549648,0.29673972332027887,0.5732042783846767,0.6972477064220184
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.3577943218960784,1.1214275252446948,0.2808026004127079,0.6354844577150359,0.6697247706422018
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.3577943218960784,1.1214275252446948,0.2808026004127079,0.6354844577150359,0.6697247706422018
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.155029520202523,0.9158024710709319,0.4795652344182074,0.712149386138598,0.8165137614678899
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.155029520202523,0.9158024710709319,0.4795652344182074,0.712149386138598,0.8165137614678899
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.1502030294625123,0.9239929501881039,0.4839056004154283,0.7153307199031131,0.8073394495412844
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.1502030294625123,0.9239929501881039,0.4839056004154283,0.7153307199031131,0.8073394495412844
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,scale,1.4674636930325333,1.19025404477633,0.15993118691652497,0.5556856073565344,0.6146788990825688
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,auto,1.4674636930325333,1.19025404477633,0.15993118691652497,0.5556856073565344,0.6146788990825688
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,scale,1.1884906771550918,0.9467578844048563,0.44897450828925767,0.683460488062471,0.8348623853211009
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,auto,1.1884906771550918,0.9467578844048563,0.44897450828925767,0.683460488062471,0.8348623853211009
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,scale,1.1508803002352828,0.92378040338755,0.4832976406867293,0.698177119962702,0.8165137614678899
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,auto,1.1508803002352828,0.92378040338755,0.4832976406867293,0.698177119962702,0.8165137614678899
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4203186815519238,1.1744312163707356,0.21304168071046536,0.5353127441879477,0.6330275229357798
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4203186815519238,1.1744312163707356,0.21304168071046536,0.5353127441879477,0.6330275229357798
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.3048949036290673,1.079661898310925,0.3357505522795893,0.6042685091225354,0.7431192660550459
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3048949036290673,1.079661898310925,0.3357505522795893,0.6042685091225354,0.7431192660550459
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.4299193536732757,1.1854999955460441,0.20236680317475475,0.582160372991486,0.6697247706422018
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.4299193536732757,1.1854999955460441,0.20236680317475475,0.582160372991486,0.6697247706422018
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.5073574018153726,1.2396231810083513,0.11363498136291739,0.49493208893850565,0.5963302752293578
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.5073574018153726,1.2396231810083513,0.11363498136291739,0.49493208893850565,0.5963302752293578
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.2808639618822608,1.0433638891429473,0.35999090556830615,0.6323220886823511,0.7155963302752294
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.2808639618822608,1.0433638891429473,0.35999090556830615,0.6323220886823511,0.7155963302752294
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.2570322356106172,1.008142027645393,0.38358533551850615,0.6643961913901676,0.7247706422018348
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.2570322356106172,1.008142027645393,0.38358533551850615,0.6643961913901676,0.7247706422018348
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,scale,1.3822718005935948,1.1548263144744157,0.2546383765353336,0.5917280801998193,0.6605504587155964
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,auto,1.3564326034197463,1.130088065185514,0.28224442894884205,0.6115177778646274,0.6788990825688074
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,scale,1.2860247101761093,1.0513621941326061,0.3548231752319504,0.5951938849417874,0.7339449541284404
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,auto,1.2949662126600774,1.0576486925031068,0.3458203854204618,0.6000393739244022,0.7614678899082569
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,scale,1.232030676514604,0.9963968703687149,0.4078616691778464,0.6256891737247404,0.7522935779816514
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,auto,1.2656529179849376,1.0078320809460406,0.37510164480240993,0.6032349312377898,0.7614678899082569
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4128015882462737,1.1580649837327315,0.2213496538609161,0.5256976251500389,0.6880733944954128
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4128015882462737,1.1580649837327315,0.2213496538609161,0.5256976251500389,0.6880733944954128
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.3022890699930099,1.049823203273152,0.3384008733884245,0.6115936367919481,0.7155963302752294
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3022890699930099,1.049823203273152,0.3384008733884245,0.6115936367919481,0.7155963302752294
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.2487737053983556,1.0137195943387924,0.3916582495657982,0.6464318491640159,0.8165137614678899
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.2487737053983556,1.0137195943387924,0.3916582495657982,0.6464318491640159,0.8165137614678899
