dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,100,30.0,1.3528669893633634,1.096909090909091,0.3007037165682529,0.5318116049814047,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,100,,1.3468998073016014,1.0957272727272729,0.30685897881208757,0.5322256629228713,0.7090909090909091
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,10,10.0,1.3293274128748602,1.0690710403083847,0.32482719427487805,0.5390181943592132,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,10,20.0,1.1955599676986666,0.9336363636363637,0.45387287252518227,0.6662161812998257,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,10,30.0,1.349983164878194,1.0754545454545457,0.3036818339701286,0.5430036272695282,0.7181818181818181
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,10,,1.3674794331177347,1.0654545454545452,0.2855158040986451,0.5304128327904585,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,20,10.0,1.2663850082777064,1.0243317242383059,0.3872510982599586,0.6175648156494966,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,20,20.0,1.2147016094498269,0.9736363636363636,0.43624522403612365,0.655976039479956,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,20,30.0,1.2687681928834469,1.0236363636363637,0.3849426884334838,0.6067455932862688,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,20,,1.2723189279993656,1.0304545454545455,0.3814953108718304,0.6068541729791089,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,50,10.0,1.2566348364892457,1.019193364515087,0.3966501481395662,0.6111927529226946,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,50,20.0,1.2316242047873944,0.9900000000000001,0.4204279263633206,0.6437041373899055,0.7363636363636363
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,50,30.0,1.231210786177574,0.9816363636363636,0.42081695032997557,0.6267737200744506,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,50,,1.2781577651946072,1.0192727272727273,0.37580548801667235,0.5940452718451068,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,100,10.0,1.2305237878978175,0.985306607037675,0.42146312197268754,0.637587701551207,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,100,20.0,1.2588587905501771,1.015272727272727,0.3945126780131989,0.6159183755361487,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,100,30.0,1.2338399041573056,0.9795454545454548,0.41834074331365056,0.6458582239739257,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Random Forest,100,,1.2599985569977308,1.012,0.3934157693643625,0.6137613917264333,0.7363636363636363
PCA (n_components=50) + SMOTE,Random Forest,10,10.0,1.307342956799666,1.0054926623367764,0.34697458584124263,0.5802530558454593,0.7090909090909091
PCA (n_components=50) + SMOTE,Random Forest,10,20.0,1.2995103973140318,0.9800000000000001,0.3547759638763458,0.5844137772221881,0.7727272727272727
PCA (n_components=50) + SMOTE,Random Forest,10,30.0,1.2312964342882298,0.9445454545454544,0.4207363667940257,0.6254098390371616,0.7545454545454545
PCA (n_components=50) + SMOTE,Random Forest,10,,1.3449907062875937,1.0209090909090908,0.3088225078152136,0.563910639854693,0.7363636363636363
PCA (n_components=50) + SMOTE,Random Forest,20,10.0,1.2867272786671105,1.0075153784509983,0.3674075030800018,0.59885063788811,0.7545454545454545
PCA (n_components=50) + SMOTE,Random Forest,20,20.0,1.2312595177297108,0.9727272727272728,0.42077110107676274,0.6282978603129932,0.7909090909090909
PCA (n_components=50) + SMOTE,Random Forest,20,30.0,1.298906883078649,1.0313636363636365,0.35537513025356016,0.5697462502396817,0.7545454545454545
PCA (n_components=50) + SMOTE,Random Forest,20,,1.2678632705174768,1.0059090909090909,0.38581972907259465,0.6023867041568963,0.7454545454545455
PCA (n_components=50) + SMOTE,Random Forest,50,10.0,1.2577766395641798,0.957753729523531,0.3955532189869063,0.6156453230281514,0.7454545454545455
PCA (n_components=50) + SMOTE,Random Forest,50,20.0,1.2396583106940102,0.9769090909090911,0.4128419590135465,0.6385429500773191,0.7818181818181819
PCA (n_components=50) + SMOTE,Random Forest,50,30.0,1.2417641409777391,0.9643636363636361,0.4108454324418199,0.6307050642824342,0.7636363636363637
PCA (n_components=50) + SMOTE,Random Forest,50,,1.2807739137653522,0.9918181818181818,0.3732476554359153,0.6108171141711217,0.7727272727272727
PCA (n_components=50) + SMOTE,Random Forest,100,10.0,1.2191070898362182,0.9574829786203652,0.43214855639533645,0.6406538250472842,0.7636363636363637
PCA (n_components=50) + SMOTE,Random Forest,100,20.0,1.219961623837555,0.9428181818181818,0.43135220562695364,0.638495120647296,0.7727272727272727
PCA (n_components=50) + SMOTE,Random Forest,100,30.0,1.2534682793245018,0.9697272727272729,0.3996870441125392,0.6170318716373182,0.7727272727272727
PCA (n_components=50) + SMOTE,Random Forest,100,,1.2388157835023517,0.9646363636363635,0.4136398054880166,0.6323112496857249,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,10,10.0,1.4485580198992525,1.0880842211317465,0.1982798295533561,0.4904479770060879,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,10,20.0,1.5098765753290144,1.2063636363636365,0.12896839180270903,0.4383919522667314,0.7090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,10,30.0,1.4722894972240899,1.1454545454545453,0.17179576241750605,0.44043057510613415,0.7
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,10,,1.4400126262072717,1.1072727272727272,0.20771101076762766,0.4845498661042712,0.7090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,20,10.0,1.4412905534892848,1.107233128705141,0.20630416619131853,0.4698359787677623,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,20,20.0,1.4024329509171487,1.088181818181818,0.24852379298367488,0.49516810075108897,0.7181818181818181
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,20,30.0,1.4533816366729635,1.1154545454545457,0.19293157346300782,0.46637633597827227,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,20,,1.4305990480786839,1.114090909090909,0.21803577631121906,0.49164182282713303,0.7181818181818181
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,50,10.0,1.3953474881344807,1.0763039075638265,0.25609792500606965,0.5271749807082552,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,50,20.0,1.4378089391343154,1.0989090909090908,0.210134074331365,0.46848241907781807,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,50,30.0,1.4659306693267342,1.1185454545454545,0.17893435220562703,0.44608020983203844,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,50,,1.4231718736042327,1.0781818181818181,0.2261340743313649,0.4763261229342178,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,100,10.0,1.43371920453688,1.094302290161743,0.21462110691085412,0.49280673328004426,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,100,20.0,1.4318640108105747,1.1067272727272728,0.216652309829802,0.4765316554075033,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,100,30.0,1.4262347122915828,1.102181818181818,0.22279958318860715,0.4841491402884549,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Random Forest,100,,1.4628378397671238,1.1258181818181818,0.18239527613754758,0.44182195983821726,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,10,10.0,1.3091869243768246,1.0593473425715207,0.34513114162724035,0.5558095568751635,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,10,20.0,1.3555944687244645,1.1018181818181816,0.29788120875303925,0.4930111071467377,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,10,30.0,1.2896440664702096,1.0554545454545454,0.36453629732546,0.5644035752542044,0.7727272727272727
